"","block","start_meter","end_meter","formation_start","release_end","line","buffer"
"2344","168_169_1",41031,42201,2724.98948442426,2897.34192914883,"re_s_1",593.904521333345
"6202","168_169_1",41031,42201,3491.24645048217,3678.707827163,"s2_s_1",100.984824484188
"773","168_169_1",41031,42201,3779.69265164719,3866.4967156471,"ic3_s_1",159.355109149025
"169","168_169_1",41031,42201,4025.85182479613,4115.98084879627,"rjx_s",274.700660360602
"5482","168_169_1",41031,42201,4390.68150915687,4579.39077617009,"s25_s_1",711.855674312086
"6680","168_169_1",41031,42201,5291.24645048217,5478.707827163,"s2_s_2",846.281657262585
"3059","168_169_1",41031,42201,6324.98948442559,6497.34192914883,"re_s_2",593.904521333346
"7158","168_169_1",41031,42201,7091.24645048217,7278.707827163,"s2_s_3",100.984824488544
"1124","168_169_1",41031,42201,7379.69265165155,7466.49671565251,"ic3_s_2",524.184793504357
"5720","168_169_1",41031,42201,7990.68150915687,8179.39077617009,"s25_s_2",711.855674312061
"7636","168_169_1",41031,42201,8891.24645048215,9078.70782716299,"s2_s_4",NA
"423","169_170_1",42201,43301,2011.36689165034,2103.56231565025,"ice_s_1",770.437684349753
"2345","169_170_1",42201,43301,2874,2933.85752783152,"re_s_1",720.142472168481
"6203","169_170_1",42201,43301,3654,3717.52613048214,"s2_s_1",93.8407611650159
"774","169_170_1",42201,43301,3811.36689164715,3903.56231564706,"ic3_s_1",155.317349149033
"170","169_170_1",42201,43301,4058.8796647961,4154.63044879673,"rjx_s",399.369551203269
"5483","169_170_1",42201,43301,4554,4619.89683180744,"s25_s_1",834.103168192557
"6681","169_170_1",42201,43301,5454,5517.52613048214,"s2_s_2",956.473869517862
"3060","169_170_1",42201,43301,6474,6533.85752783153,"re_s_2",720.142472168473
"7159","169_170_1",42201,43301,7254,7317.52613048214,"s2_s_3",93.840761169803
"1125","169_170_1",42201,43301,7411.36689165194,7503.56231565297,"ic3_s_2",650.437684347026
"5721","169_170_1",42201,43301,8154,8219.89683180744,"s25_s_2",834.103168192558
"7637","169_170_1",42201,43301,9054,9117.52613048211,"s2_s_4",NA
"424","170_171_1",43301,44391,2050.79121165029,2140.29095565021,"ice_s_1",733.709044349792
"2346","170_171_1",43301,44391,2874,2974.66712783159,"re_s_1",679.332872168415
"6204","170_171_1",43301,44391,3654,3753.62693048219,"s2_s_1",97.1642811649149
"775","170_171_1",43301,44391,3850.79121164711,3940.29095564702,"ic3_s_1",159.697829149162
"171","170_171_1",43301,44391,4099.98878479618,4192.92868879719,"rjx_s",361.071311202811
"5484","170_171_1",43301,44391,4554,4657.5672318075,"s25_s_1",796.432768192496
"6682","170_171_1",43301,44391,5454,5553.6269304822,"s2_s_2",920.373069517804
"3061","170_171_1",43301,44391,6474,6574.66712783159,"re_s_2",679.332872168407
"7160","170_171_1",43301,44391,7254,7353.6269304822,"s2_s_3",97.1642811702341
"1126","170_171_1",43301,44391,7450.79121165243,7540.29095565343,"ic3_s_2",613.70904434657
"5722","170_171_1",43301,44391,8154,8257.5672318075,"s25_s_2",796.432768192497
"7638","170_171_1",43301,44391,9054,9153.62693048217,"s2_s_4",NA
"425","171_172_1",44391,45491,2087.85681165025,2177.35655565017,"ice_s_1",741.922412181343
"2347","171_172_1",44391,45491,2919.27896783151,3015.85112783165,"re_s_1",687.740122650476
"6205","171_172_1",44391,45491,3703.59125048213,3790.05893048225,"s2_s_1",97.7978811648159
"776","171_172_1",44391,45491,3887.85681164707,3977.35655564698,"ic3_s_1",161.281829149665
"172","171_172_1",44391,45491,4138.63838479665,4231.57828879765,"rjx_s",374.169103009783
"5485","171_172_1",44391,45491,4605.74739180743,4695.58323180757,"s25_s_1",808.008018674564
"6683","171_172_1",44391,45491,5503.59125048213,5590.05893048226,"s2_s_2",929.220037349263
"3062","171_172_1",44391,45491,6519.27896783152,6615.85112783166,"re_s_2",687.74012265047
"7161","171_172_1",44391,45491,7303.59125048213,7390.05893048226,"s2_s_3",97.7978811706353
"1127","171_172_1",44391,45491,7487.85681165289,7577.35655565389,"ic3_s_2",628.390836153544
"5723","171_172_1",44391,45491,8205.74739180743,8295.58323180756,"s25_s_2",808.00801867454
"7639","171_172_1",44391,45491,9103.5912504821,9190.05893048223,"s2_s_4",NA
"426","172_173_1",45491,46591,2124.58545165021,2214.42215565013,"ice_s_1",745.666412181449
"2348","172_173_1",45491,46591,2960.08856783158,3057.03512783172,"re_s_1",682.656922650468
"6206","172_173_1",45491,46591,3739.69205048219,3826.49093048231,"s2_s_1",98.0945211647172
"777","172_173_1",45491,46591,3924.58545164703,4014.42215564694,"ic3_s_1",162.514469150164
"173","172_173_1",45491,46591,4176.93662479711,4270.22788879811,"rjx_s",373.189903009381
"5486","172_173_1",45491,46591,4643.4177918075,4733.59923180763,"s25_s_1",806.092818674561
"6684","172_173_1",45491,46591,5539.69205048219,5626.49093048231,"s2_s_2",933.59763734927
"3063","172_173_1",45491,46591,6560.08856783158,6657.03512783173,"re_s_2",682.656922650462
"7162","172_173_1",45491,46591,7339.69205048219,7426.49093048231,"s2_s_3",98.0945211710323
"1128","172_173_1",45491,46591,7524.58545165335,7614.42215565435,"ic3_s_2",628.995636153145
"5724","172_173_1",45491,46591,8243.41779180749,8333.59923180763,"s25_s_2",806.092818674537
"7640","172_173_1",45491,46591,9139.69205048216,9226.49093048229,"s2_s_4",NA
"427","173_174_1",46591,47601,2161.65105165017,2248.45511565009,"ice_s_1",752.817452181552
"2349","173_174_1",46591,47601,3001.27256783164,3094.84952783178,"re_s_1",681.274522650466
"6207","173_174_1",46591,47601,3776.12405048225,3859.94213048237,"s2_s_1",101.708921164623
"778","173_174_1",46591,47601,3961.65105164699,4048.45511564691,"ic3_s_1",167.131109150663
"174","173_174_1",46591,47601,4215.58622479757,4305.71524879854,"rjx_s",375.718543009018
"5487","173_174_1",46591,47601,4681.43379180756,4768.50483180768,"s25_s_1",807.619218674564
"6685","173_174_1",46591,47601,5576.12405048225,5659.94213048237,"s2_s_2",941.330437349283
"3064","173_174_1",46591,47601,6601.27256783165,6694.84952783179,"re_s_2",681.274522650459
"7163","173_174_1",46591,47601,7376.12405048225,7459.94213048237,"s2_s_3",101.708921171438
"1129","173_174_1",46591,47601,7561.65105165381,7648.45511565477,"ic3_s_2",632.978676152784
"5725","173_174_1",46591,47601,8281.43379180756,8368.50483180768,"s25_s_2",807.619218674539
"7641","173_174_1",46591,47601,9176.12405048222,9259.94213048234,"s2_s_4",NA
"428","174_175_1",47601,48651,2198.71665165013,2283.83591565005,"ice_s_1",758.620652181657
"2350","174_175_1",47601,48651,3042.45656783171,3134.16152783184,"re_s_1",678.394522650461
"6208","174_175_1",47601,48651,3812.5560504823,3894.71813048242,"s2_s_1",103.998521164527
"779","174_175_1",47601,48651,3998.71665164695,4083.83591564687,"ic3_s_1",170.399909151164
"175","174_175_1",47601,48651,4254.23582479803,4342.60804879898,"rjx_s",376.841743008637
"5488","174_175_1",47601,48651,4719.44979180762,4804.79283180774,"s25_s_1",807.763218674564
"6686","174_175_1",47601,48651,5612.55605048231,5694.71813048242,"s2_s_2",947.738437349293
"3065","174_175_1",47601,48651,6642.45656783172,6734.16152783185,"re_s_2",678.394522650455
"7164","174_175_1",47601,48651,7412.55605048231,7494.71813048242,"s2_s_3",103.998521171842
"1130","174_175_1",47601,48651,7598.71665165427,7683.83591565521,"ic3_s_2",635.613876152406
"5726","174_175_1",47601,48651,8319.44979180762,8404.79283180774,"s25_s_2",807.76321867454
"7642","174_175_1",47601,48651,9212.55605048228,9294.7181304824,"s2_s_4",NA
"429","175_176_1",48651,49691,2232.7496116501,2318.87975565001,"ice_s_1",761.391212181756
"2351","175_176_1",48651,49691,3080.27096783177,3173.09912783191,"re_s_1",672.908122650452
"6209","175_176_1",48651,49691,3846.00725048236,3929.16293048248,"s2_s_1",103.586681164434
"780","175_176_1",48651,49691,4032.74961164691,4118.8797556471,"ic3_s_1",170.843429151359
"176","175_176_1",48651,49691,4289.72318479846,4379.14948879942,"rjx_s",375.205903008256
"5489","175_176_1",48651,49691,4754.35539180768,4840.7352318078,"s25_s_1",805.27201867456
"6687","175_176_1",48651,49691,5646.00725048236,5729.16293048248,"s2_s_2",951.108037349299
"3066","175_176_1",48651,49691,6680.27096783178,6773.09912783191,"re_s_2",672.908122650446
"7165","175_176_1",48651,49691,7446.00725048236,7529.16293048248,"s2_s_3",103.586681172209
"1131","175_176_1",48651,49691,7632.74961165469,7718.87975565565,"ic3_s_2",635.475636152028
"5727","175_176_1",48651,49691,8354.35539180767,8440.7352318078,"s25_s_2",805.272018674536
"7643","175_176_1",48651,49691,9246.00725048233,9329.16293048245,"s2_s_4",NA
"430","176_177_1",49691,50791,2268.13041165006,2355.94535564997,"ice_s_1",763.63761218186
"2352","176_177_1",49691,50791,3119.58296783183,3214.28312783197,"re_s_1",666.500122650442
"6210","176_177_1",49691,50791,3880.78325048241,3965.59493048254,"s2_s_1",102.535481164337
"781","176_177_1",49691,50791,4068.13041164687,4155.94535564756,"ic3_s_1",170.67062915134
"177","176_177_1",49691,50791,4326.6159847989,4417.79908879988,"rjx_s",372.844303007852
"5490","176_177_1",49691,50791,4790.64339180773,4878.75123180786,"s25_s_1",802.032018674555
"6688","176_177_1",49691,50791,5680.78325048242,5765.59493048254,"s2_s_2",953.988037349303
"3067","176_177_1",49691,50791,6719.58296783184,6814.28312783198,"re_s_2",666.500122650436
"7166","176_177_1",49691,50791,7480.78325048242,7565.59493048254,"s2_s_3",102.535481172589
"1132","176_177_1",49691,50791,7668.13041165513,7755.94535565611,"ic3_s_2",634.698036151626
"5728","176_177_1",49691,50791,8390.64339180773,8478.75123180786,"s25_s_2",802.03201867453
"7644","176_177_1",49691,50791,9280.78325048239,9365.59493048251,"s2_s_4",NA
"431","177_178_1",50791,51851,2303.17425165002,2391.66311564994,"ice_s_1",766.857452181961
"2353","177_178_1",50791,51851,3158.5205678319,3253.96952783204,"re_s_1",661.258522650433
"6211","177_178_1",50791,51851,3915.22805048247,4000.70213048259,"s2_s_1",102.47212116442
"782","177_178_1",50791,51851,4103.17425164701,4191.663115648,"ic3_s_1",171.494309151334
"178","177_178_1",50791,51851,4363.15742479933,4455.04324880033,"rjx_s",371.542543007465
"5491","177_178_1",50791,51851,4826.58579180779,4915.38483180792,"s25_s_1",799.843218674551
"6689","177_178_1",50791,51851,5715.22805048247,5800.7021304826,"s2_s_2",957.81843734931
"3068","177_178_1",50791,51851,6758.52056783191,6853.96952783205,"re_s_2",661.258522650427
"7167","177_178_1",50791,51851,7515.22805048247,7600.7021304826,"s2_s_3",102.472121172967
"1133","177_178_1",50791,51851,7703.17425165556,7791.66311565655,"ic3_s_2",634.922676151241
"5729","177_178_1",50791,51851,8426.58579180779,8515.38483180792,"s25_s_2",799.843218674527
"7645","177_178_1",50791,51851,9315.22805048245,9400.70213048257,"s2_s_4",NA
"432","178_179_1",51851,52841,2340.23985164998,2425.0221556499,"ice_s_1",774.682412182064
"2354","178_179_1",51851,52841,3199.70456783196,3291.0351278321,"re_s_1",660.624922650432
"6212","178_179_1",51851,52841,3951.66005048253,4033.49093048265,"s2_s_1",106.748921164827
"783","178_179_1",51851,52841,4140.23985164747,4225.02215564841,"ic3_s_1",176.784869151383
"179","178_179_1",51851,52841,4401.8070247998,4489.82788880074,"rjx_s",374.77390300711
"5492","178_179_1",51851,52841,4864.60179180785,4949.59923180798,"s25_s_1",802.060818674555
"6690","178_179_1",51851,52841,5751.66005048253,5833.49093048265,"s2_s_2",966.213637349323
"3069","178_179_1",51851,52841,6799.70456783197,6891.0351278321,"re_s_2",660.624922650426
"7168","178_179_1",51851,52841,7551.66005048253,7633.49093048265,"s2_s_3",106.748921173375
"1134","178_179_1",51851,52841,7740.23985165602,7825.02215565696,"ic3_s_2",639.579636150888
"5730","178_179_1",51851,52841,8464.60179180785,8549.59923180798,"s25_s_2",802.06081867453
"7646","178_179_1",51851,52841,9351.66005048251,9433.49093048262,"s2_s_4",NA
"433","179_201_1",52841,53841,2375.95761164994,2458.71815564986,"ice_s_1",780.672812182165
"2355","179_201_1",52841,53841,3239.39096783203,3328.47512783216,"re_s_1",658.292122650429
"6213","179_201_1",52841,53841,3986.76725048259,4066.6109304827,"s2_s_1",109.346681165217
"784","179_201_1",52841,53841,4175.95761164792,4258.71815564883,"ic3_s_1",180.33302915141
"180","179_201_1",52841,53841,4439.05118480024,4524.96388880116,"rjx_s",376.271503006748
"5493","179_201_1",52841,53841,4901.23539180791,4984.15923180803,"s25_s_1",802.608018674556
"6691","179_201_1",52841,53841,5786.76725048259,5866.6109304827,"s2_s_2",972.780037349334
"3070","179_201_1",52841,53841,6839.39096783204,6928.47512783217,"re_s_2",658.292122650422
"7169","179_201_1",52841,53841,7586.76725048259,7666.6109304827,"s2_s_3",109.346681173764
"1135","179_201_1",52841,53841,7775.95761165647,7858.71815565738,"ic3_s_2",642.517236150529
"5731","179_201_1",52841,53841,8501.23539180791,8584.15923180803,"s25_s_2",802.608018674531
"7647","179_201_1",52841,53841,9386.76725048256,9466.61093048268,"s2_s_4",NA
"434","201_202_1",53841,54791,2409.31665164991,2501.60114218303,"ice_s_1",774.855425649061
"2356","201_202_1",53841,54791,3276.45656783209,3376.21906677905,"re_s_1",643.336983703584
"6214","201_202_1",53841,54791,4019.55605048264,4106.21392072275,"s2_s_1",103.102730925585
"785","201_202_1",53841,54791,4209.31665164833,4301.60114218206,"ic3_s_1",172.234682618603
"181","201_202_1",53841,54791,4473.83582480066,4569.6794815965,"rjx_s",365.770310211471
"5494","201_202_1",53841,54791,4935.44979180797,5025.48409118894,"s25_s_1",794.071959293698
"6692","201_202_1",53841,54791,5819.55605048264,5906.21392072273,"s2_s_2",970.242647109363
"3071","201_202_1",53841,54791,6876.4565678321,6976.21906677908,"re_s_2",643.336983703557
"7170","201_202_1",53841,54791,7619.55605048264,7706.21392072273,"s2_s_3",103.102730934148
"1136","201_202_1",53841,54791,7809.31665165688,7901.60114219061,"ic3_s_2",633.848649617361
"5732","201_202_1",53841,54791,8535.44979180797,8625.48409118895,"s25_s_2",794.071959293666
"7648","201_202_1",53841,54791,9419.55605048262,9506.21392072272,"s2_s_4",NA
"435","202_203_1",54791,55051,2443.01265164987,2517.24571361156,"ice_s_1",796.650854220592
"2357","202_203_1",54791,55051,3313.89656783215,3405.2980667791,"re_s_1",647.377983703591
"6215","202_203_1",54791,55051,4052.67605048269,4121.59106358002,"s2_s_1",121.421588068734
"786","202_203_1",54791,55051,4243.01265164875,4317.24571361082,"ic3_s_1",191.726111190258
"182","202_203_1",54791,55051,4508.97182480108,4585.99262445377,"rjx_s",384.017167354256
"5495","202_203_1",54791,55049,4970.00979180802,NA,"s25_s_1",NA
"6693","202_203_1",54791,55051,5852.67605048269,5921.59106358,"s2_s_2",992.305504252155
"3072","202_203_1",54791,55051,6913.89656783216,7005.29806677913,"re_s_2",647.377983703564
"7171","202_203_1",54791,55051,7652.67605048269,7721.59106358,"s2_s_3",121.421588077297
"1137","202_203_1",54791,55051,7843.0126516573,7917.24571361937,"ic3_s_2",652.764078188651
"5733","202_203_1",54791,55049,8570.00979180802,NA,"s25_s_2",NA
"7649","202_203_1",54791,55051,9452.67605048267,9521.59106357976,"s2_s_4",NA
"12634","203_204_1",55050,55052,1584,1601.8714285714,"s4_s_1",3582.1285714286
"12833","203_204_1",55050,55052,5184,5201.8714285715,"s4_s_2",-2721.21924623974
"436","203_204_1",55051,55052,2480.65218233176,2517.30588504013,"ice_s_1",837.006323247509
"2358","203_204_1",55051,55052,3354.31220828764,3405.4060667791,"re_s_1",683.022281029612
"6216","203_204_1",55051,55052,4088.42834780871,4121.65020643716,"s2_s_1",159.001975893637
"787","203_204_1",55051,55052,4280.6521823308,4317.30588503939,"ic3_s_1",230.913997395956
"183","203_204_1",55051,55052,4548.21988243535,4586.05536731091,"rjx_s",1302.37298049779
"6694","203_204_1",55051,55052,5888.4283478087,5921.65020643715,"s2_s_2",1032.66200185052
"3073","203_204_1",55051,55052,6954.31220828767,7005.40606677913,"re_s_2",683.022281029568
"7172","203_204_1",55051,55052,7688.4283478087,7721.65020643715,"s2_s_3",159.0019759022
"1138","203_204_1",55051,55052,7880.65218233935,7917.30588504794,"ic3_s_2",1571.12246276075
"7650","203_204_1",55051,55052,9488.42834780869,9521.6502064369,"s2_s_4",NA
"12635","204_205_1",55052,55847,1584,1698.7331213966,"s4_s_1",781.919060935166
"437","204_205_1",55052,55847,2480.65218233176,2565.14217075428,"ice_s_1",789.170037533353
"2359","204_205_1",55052,55847,3354.31220828764,3559.41717015297,"re_s_1",529.011177655745
"6217","204_205_1",55052,55846,4088.42834780871,NA,"s2_s_1",NA
"788","204_205_1",55052,55847,4280.6521823308,4365.14217075427,"ic3_s_1",183.077711681077
"184","204_205_1",55052,55847,4548.21988243535,4635.93593873987,"rjx_s",548.064061260127
"12834","204_205_1",55052,55847,5184,5298.73312139661,"s4_s_2",589.695226412091
"6695","204_205_1",55052,55846,5888.4283478087,NA,"s2_s_2",NA
"3074","204_205_1",55052,55847,6954.31220828767,7159.41717015298,"re_s_2",529.011177655722
"7173","204_205_1",55052,55846,7688.4283478087,NA,"s2_s_3",NA
"1139","204_205_1",55052,55847,7880.65218233935,7965.14217076282,"ic3_s_2",1523.28617704587
"7651","204_205_1",55052,55846,9488.42834780869,NA,"s2_s_4",NA
"12636","205_206_1",55847,55848,1674,1698.79226425374,"s4_s_1",781.859918078023
"438","205_206_1",55847,55848,2480.65218233176,2565.20234218286,"ice_s_1",968.797657817145
"2360","205_206_1",55847,55848,3534,3559.47888443868,"re_s_1",721.173297892113
"789","205_206_1",55847,55848,4280.6521823308,4365.20234218285,"ic3_s_1",183.017540252505
"185","205_206_1",55847,55848,4548.21988243535,4635.99868159702,"rjx_s",638.001318402984
"12835","205_206_1",55847,55848,5274,5298.79226425375,"s4_s_2",1835.20773574625
"3075","205_206_1",55847,55848,7134,7159.47888443869,"re_s_2",721.173297900654
"1140","205_206_1",55847,55848,7880.65218233935,7965.2023421914,"ic3_s_2",NA
"12637","206_207_1",55848,56098,1674,1713.57797853941,"s4_s_1",830.590077929196
"439","206_207_1",55848,56098,2544.1680564686,2580.24519932567,"ice_s_1",953.754800674328
"2361","206_207_1",55848,56098,3534,3574.9074558672,"re_s_1",769.260600601213
"790","206_207_1",55848,56098,4344.16805646841,4380.24519932589,"ic3_s_1",234.204910842456
"186","206_207_1",55848,56098,4614.45011016835,4651.68439588285,"rjx_s",622.315604117147
"12836","206_207_1",55848,56098,5274,5313.57797853959,"s4_s_2",1820.42202146041
"3076","206_207_1",55848,56098,7134,7174.90745586732,"re_s_2",769.26060060964
"1141","206_207_1",55848,56098,7944.16805647696,7980.24519933444,"ic3_s_2",NA
"12638","207_347_1",56098,57508,1674,1763.0313587362,"s4_s_1",781.136697732405
"440","207_347_1",56098,57508,2544.1680564686,2633.43160903122,"ice_s_1",900.568390968775
"2362","207_347_1",56098,57508,3534,3626.51098302907,"re_s_1",717.657073439342
"791","207_347_1",56098,57508,4344.16805646841,4433.43160903183,"ic3_s_1",181.018501136517
"187","207_347_1",56098,57508,4614.45011016835,4707.14372908047,"rjx_s",566.856270919529
"12837","207_347_1",56098,57508,5274,5363.03135873638,"s4_s_2",1770.96864126362
"3077","207_347_1",56098,57508,7134,7226.5109830292,"re_s_2",717.65707344776
"1142","207_347_1",56098,57508,7944.16805647696,8033.43160904038,"ic3_s_2",NA
"12639","347_348_1",57508,58778,1695.76569282515,1805.09375873627,"s4_s_1",754.177326303724
"441","347_348_1",57508,58778,2559.27108503999,2676.22552903118,"ice_s_1",880.486498264625
"2363","347_348_1",57508,58778,3556.7120272958,3670.40218302914,"re_s_1",688.868902010887
"792","347_348_1",57508,58778,4359.27108504003,4476.22552903236,"ic3_s_1",153.973038278967
"188","347_348_1",57508,58778,4630.19856731133,4751.766449081,"rjx_s",543.999243744224
"12838","347_348_1",57508,58778,5295.76569282523,5405.09375873645,"s4_s_2",1751.61826855941
"3078","347_348_1",57508,58778,7156.71202729586,7270.40218302927,"re_s_2",688.868902019305
"1143","347_348_1",57508,58778,7959.27108504858,8076.22552904091,"ic3_s_2",NA
"12640","348_349_1",58778,59403,1749.09647873619,1822.15412695701,"s4_s_1",795.571978074227
"442","348_349_1",58778,59403,2617.72610503123,2694.52559694422,"ice_s_1",917.835946084841
"2364","348_349_1",58778,59403,3612.36154302906,3688.20430638991,"re_s_1",729.521798641835
"793","348_349_1",58778,59403,4417.72610503175,4494.5255969454,"ic3_s_1",196.626068134991
"189","348_349_1",58778,59403,4691.15166508039,4770.84857117835,"rjx_s",578.247907558025
"12839","348_349_1",58778,59403,5349.09647873638,5422.15412695728,"s4_s_2",1790.20741607191
"3079","348_349_1",58778,59403,7212.36154302919,7288.20430639006,"re_s_2",729.521798650236
"1144","348_349_1",58778,59403,8017.72610504029,8094.52559695394,"ic3_s_2",NA
"12641","349_350_1",59403,60603,1791.15887873626,1853.20412695706,"s4_s_1",807.31589807413
"443","349_350_1",59403,60603,2660.52002503119,2726.115596944,"ice_s_1",930.137146085134
"2365","349_350_1",59403,60603,3656.25274302913,3720.60430638996,"re_s_1",739.915718642314
"794","349_350_1",59403,60603,4460.52002503228,4526.11559694517,"ic3_s_1",209.658788135747
"190","349_350_1",59403,60603,4735.77438508092,4803.78857117786,"rjx_s",587.370307558585
"12840","349_350_1",59403,60603,5391.15887873644,5453.2041269576,"s4_s_2",1803.04861607166
"3080","349_350_1",59403,60603,7256.25274302926,7320.60430639011,"re_s_2",739.915718650715
"1145","349_350_1",59403,60603,8060.52002504083,8126.11559695372,"ic3_s_2",NA
"12642","350_351_1",60603,61803,1809.298751957,1884.25412695711,"s4_s_1",795.930134890926
"444","350_351_1",60603,61803,2680.18426184803,2757.70559694378,"ice_s_1",917.475709446127
"2366","350_351_1",60603,61803,3675.1813063899,3753.00430639002,"re_s_1",727.179955459188
"795","350_351_1",60603,61803,4480.1842618492,4557.70559694495,"ic3_s_1",198.573376953626
"191","350_351_1",60603,61803,4756.27897389858,4836.72857117737,"rjx_s",572.570180779874
"12841","350_351_1",60603,61803,5409.29875195724,5484.25412695793,"s4_s_2",1790.92717943213
"3081","350_351_1",60603,61803,7275.18130639005,7353.00430639016,"re_s_2",727.179955467589
"1146","350_351_1",60603,61803,8080.18426185775,8157.7055969535,"ic3_s_2",NA
"12643","351_352_1",61803,63003,1840.34875195705,1915.30412695716,"s4_s_1",796.572794986879
"445","351_352_1",61803,63003,2711.87692194404,2789.31134011075,"ice_s_1",918.26996627921
"2367","351_352_1",61803,63003,3707.58130638996,3785.40430639007,"re_s_1",726.472615555143
"796","351_352_1",61803,63003,4511.87692194521,4589.31134011193,"ic3_s_1",200.014681066013
"192","351_352_1",61803,63003,4789.32602117794,4869.68498712901,"rjx_s",570.663764828556
"12842","351_352_1",61803,63003,5440.34875195756,5515.30412695825,"s4_s_2",1792.27717943186
"3082","351_352_1",61803,63003,7307.58130639011,7385.40430639022,"re_s_2",726.472615563544
"1147","351_352_1",61803,63003,8111.87692195376,8189.31134012048,"ic3_s_2",NA
"12644","352_353_1",63003,64203,1871.3987519571,1957.32003843032,"s4_s_1",786.146883513496
"446","352_353_1",63003,64203,2743.46692194381,2835.40244799256,"ice_s_1",904.578858397448
"2368","352_353_1",63003,64203,3739.98130639001,3829.22817364431,"re_s_1",714.238748300677
"797","352_353_1",63003,64203,4543.46692194499,4635.40244799376,"ic3_s_1",186.863573183687
"193","352_353_1",63003,64203,4822.26602117745,4917.74580047586,"rjx_s",553.652951482027
"12843","352_353_1",63003,64203,5471.39875195789,5557.3200384314,"s4_s_2",1782.66126795876
"3083","352_353_1",63003,64203,7339.98130639016,7429.22817364447,"re_s_2",714.238748309064
"1148","352_353_1",63003,64203,8143.46692195354,8235.40244800227,"ic3_s_2",NA
"447","353_354_1",64203,64608,2775.05692194359,2856.7256979926,"ice_s_1",915.655608397466
"2369","353_354_1",64203,64608,3772.38130639006,3851.09808825183,"re_s_1",723.958833692942
"798","353_354_1",64203,64608,4575.05692194477,4656.72569799361,"ic3_s_1",198.480323183344
"194","353_354_1",64203,64608,4855.20602117695,4939.9803004759,"rjx_s",2432.40100591431
"3084","353_354_1",64203,64608,7372.38130639021,7451.09808825199,"re_s_2",723.958833701328
"1149","353_354_1",64203,64608,8175.05692195332,8256.72569800212,"ic3_s_2",NA
"448","354_355_1",64608,64908,2815.9405053173,2872.52069799262,"ice_s_1",939.680298630303
"2370","354_355_1",64608,64908,3812.20099662292,3867.29808825185,"re_s_1",748.642417066654
"799","354_355_1",64608,64908,4615.94050531851,4672.5206979935,"ic3_s_1",225.316068239786
"195","354_355_1",64608,64908,4897.83676623329,4956.45030047592,"rjx_s",2455.75069614716
"3085","354_355_1",64608,64908,7412.20099662308,7467.29808825201,"re_s_2",748.642417075008
"1150","354_355_1",64608,64908,8215.94050532702,8272.52069800201,"ic3_s_2",NA
"12647","217_355_1",64908,65673,2034,2098.34874386267,"s4_s_1",738.899604129911
"449","217_355_1",64908,65673,2837.24834799258,2912.79794799269,"ice_s_1",921.254140259126
"2371","217_355_1",64908,65673,3834.05208825181,3908.60808825192,"re_s_1",728.640259741766
"800","217_355_1",64908,65673,4637.24834799368,4712.79794799322,"ic3_s_1",207.25725248266
"196","217_355_1",64908,65673,4920.05520047588,4998.44880047599,"rjx_s",635.55119952401
"12846","217_355_1",64908,65673,5634,5698.34874386233,"s4_s_2",1735.70334438964
"3086","217_355_1",64908,65673,7434.05208825197,7508.60808825208,"re_s_2",728.640259750114
"1151","217_355_1",64908,65673,8237.24834800219,8312.79794800173,"ic3_s_2",NA
"12648","217_218_1",65673,66438,2034,2129.185942136,"s4_s_1",708.062405856575
"450","217_218_1",65673,66438,2837.24834799258,2944.8778374254,"ice_s_1",889.174250826407
"2372","217_218_1",65673,66438,3834.05208825181,3940.78603427617,"re_s_1",696.462313717514
"801","217_218_1",65673,66438,4637.24834799368,4744.87783742616,"ic3_s_1",175.177363049715
"197","217_218_1",65673,66438,4920.05520047588,5031.8996253547,"rjx_s",602.100374645304
"12847","217_218_1",65673,66438,5634,5729.18594213624,"s4_s_2",1704.86614611573
"3087","217_218_1",65673,66438,7434.05208825197,7540.7860342769,"re_s_2",696.462313725294
"1152","217_218_1",65673,66438,8237.24834800219,8344.87783743514,"ic3_s_2",NA
"13057","217_355_1",65673,64908,1255.94746208045,1313.4620431787,"s4_n_1",884.614894206816
"30","217_355_1",65673,64908,2198.07693738552,2266.94852099397,"rjx_n",148.336252956546
"1463","217_355_1",65673,64908,2415.28477395052,2482.65956796876,"ic3_n_1",555.013748626353
"3762","217_355_1",65673,64908,3037.67331659512,3104.62167819443,"re_n_1",1110.66309576155
"1590","217_355_1",65673,64908,4215.28477395598,4282.65956797388,"ic3_n_2",573.287894106837
"13186","217_355_1",65673,64908,4855.94746208072,4913.46204317891,"s4_n_2",1101.82273077616
"1717","217_355_1",65673,64908,6015.28477395507,6082.65956797297,"ic3_n_3",555.013748622532
"4298","217_355_1",65673,64908,6637.6733165955,6704.62167819483,"re_n_2",NA
"12649","218_219_1",66438,67343,2034,2165.4358008552,"s4_s_1",671.812547137376
"451","218_219_1",66438,67343,2837.24834799258,2981.1812659966,"ice_s_1",852.870822255214
"2373","218_219_1",66438,67343,3834.05208825181,3978.02031999005,"re_s_1",659.228028003639
"802","218_219_1",66438,67343,4637.24834799368,4781.18126599777,"ic3_s_1",138.873934478111
"198","218_219_1",66438,67343,4920.05520047588,5069.75448249757,"rjx_s",564.245517502425
"12848","218_219_1",66438,67343,5634,5765.43580085613,"s4_s_2",1668.61628739584
"3088","218_219_1",66438,67343,7434.05208825197,7578.0203199916,"re_s_2",659.228028010595
"1153","218_219_1",66438,67343,8237.24834800219,8381.18126600757,"ic3_s_2",NA
