"","block","start_meter","end_meter","formation_start","release_end","line","mean_occupation","release_end_assumed","buffer_to_next_train","following_train"
"59","164_165_1",36976,38156,3869.27860080152,3973.8065487418,"rjx_s",145.213526606038,FALSE,194.750062838768,"s25_s_1"
"1101","164_165_1",36976,38156,4168.55661158057,4338.02487815591,"s25_s_1",145.213526606038,FALSE,695.975121844087,"s2_s_2"
"1288","164_165_1",36976,38156,5034,5238.707827163,"s2_s_2",145.213526606038,FALSE,952.038546513869,"re_s_2"
"947","164_165_1",36976,38156,6190.74637367687,6279.96033628251,"re_s_2",145.213526606038,FALSE,554.039663717492,"s2_s_3"
"1346","164_165_1",36976,38156,6834,7038.707827163,"s2_s_3",145.213526606038,FALSE,190.828535903326,"ic3_s_2"
"471","164_165_1",36976,38156,7229.53636306633,7330.14923117247,"ic3_s_2",145.213526606038,FALSE,438.407380408107,"s25_s_2"
"1172","164_165_1",36976,38156,7768.55661158057,7938.02487815591,"s25_s_2",145.213526606038,FALSE,695.975121844087,"s2_s_4"
"1404","164_165_1",36976,38156,8634,8838.70782716299,"s2_s_4",145.213526606038,FALSE,NA,NA
"184","165_166_1",38156,39121,1872.74633117197,1962.7130356504,"ice_s_1",72.8577808349098,FALSE,666.383800630709,"re_s_1"
"806","165_166_1",38156,39121,2629.09683628111,2709.16244442422,"re_s_1",72.8577808349098,FALSE,704.837555575781,"s2_s_1"
"1231","165_166_1",38156,39121,3414,3473.05493048213,"s2_s_1",72.8577808349098,FALSE,199.691400686655,"ic3_s_1"
"328","165_166_1",38156,39121,3672.74633116878,3762.71303564721,"ic3_s_1",72.8577808349098,FALSE,151.622113094084,"rjx_s"
"60","165_166_1",38156,39121,3914.3351487413,4007.76196879615,"rjx_s",72.8577808349098,FALSE,306.238031203846,"s25_s_1"
"1102","165_166_1",38156,39121,4314,4371.30774915682,"s25_s_1",72.8577808349098,FALSE,842.692250843175,"s2_s_2"
"1289","165_166_1",38156,39121,5214,5273.05493048213,"s2_s_2",72.8577808349098,FALSE,956.04190580031,"re_s_2"
"948","165_166_1",38156,39121,6229.09683628244,6309.16244442555,"re_s_2",72.8577808349098,FALSE,704.837555574451,"s2_s_3"
"1347","165_166_1",38156,39121,7014,7073.05493048213,"s2_s_3",72.8577808349098,FALSE,199.691400690257,"ic3_s_2"
"472","165_166_1",38156,39121,7272.74633117239,7362.71303565123,"ic3_s_2",72.8577808349098,FALSE,551.286964348775,"s25_s_2"
"1173","165_166_1",38156,39121,7914,7971.30774915682,"s25_s_2",72.8577808349098,FALSE,842.692250843175,"s2_s_4"
"1405","165_166_1",38156,39121,8814,8873.05493048211,"s2_s_4",72.8577808349098,FALSE,NA,NA
"185","166_167_1",39121,40091,1914.16433117204,1995.39815565036,"ice_s_1",84.9055208349068,FALSE,670.868680630804,"re_s_1"
"807","166_167_1",39121,40091,2666.26683628117,2738.49524442427,"re_s_1",84.9055208349068,FALSE,675.504755575734,"s2_s_1"
"1232","166_167_1",39121,40091,3414,3505.18133048218,"s2_s_1",84.9055208349068,FALSE,208.98300068667,"ic3_s_1"
"329","166_167_1",39121,40091,3714.16433116885,3795.39815564718,"ic3_s_1",84.9055208349068,FALSE,162.124993094547,"rjx_s"
"61","166_167_1",39121,40091,3957.52314874173,4041.84388879612,"rjx_s",84.9055208349068,FALSE,272.156111203879,"s25_s_1"
"1103","166_167_1",39121,40091,4314,4404.83094915688,"s25_s_1",84.9055208349068,FALSE,809.169050843121,"s2_s_2"
"1290","166_167_1",39121,40091,5214,5305.18133048218,"s2_s_2",84.9055208349068,FALSE,961.085505800318,"re_s_2"
"949","166_167_1",39121,40091,6266.2668362825,6338.4952444256,"re_s_2",84.9055208349068,FALSE,675.504755574404,"s2_s_3"
"1348","166_167_1",39121,40091,7014,7105.18133048218,"s2_s_3",84.9055208349068,FALSE,208.983000690272,"ic3_s_2"
"473","166_167_1",39121,40091,7314.16433117245,7395.39815565163,"ic3_s_2",84.9055208349068,FALSE,518.601844348369,"s25_s_2"
"1174","166_167_1",39121,40091,7914,8004.83094915688,"s25_s_2",84.9055208349068,FALSE,809.169050843121,"s2_s_4"
"1406","166_167_1",39121,40091,8814,8905.18133048216,"s2_s_4",84.9055208349068,FALSE,NA,NA
"186","167_168_1",40091,41031,1947.00753165041,2027.07239565033,"ice_s_1",78.1187735042445,FALSE,668.584288773881,"re_s_1"
"808","167_168_1",40091,41031,2695.65668442421,2767.21001512233,"re_s_1",78.1187735042445,FALSE,691.910035359793,"s2_s_1"
"1233","167_168_1",40091,41031,3459.12005048212,3536.63084124673,"s2_s_1",78.1187735042445,FALSE,210.376690400496,"ic3_s_1"
"330","167_168_1",40091,41031,3747.00753164722,3827.07239564714,"ic3_s_1",78.1187735042445,FALSE,164.697509149016,"rjx_s"
"62","167_168_1",40091,41031,3991.76990479616,4074.87172879609,"rjx_s",78.1187735042445,FALSE,282.286580360728,"s25_s_1"
"1104","167_168_1",40091,41031,4357.15830915682,4437.64782995465,"s25_s_1",78.1187735042445,FALSE,821.472220527474,"s2_s_2"
"1291","167_168_1",40091,41031,5259.12005048212,5336.63084124671,"s2_s_2",78.1187735042445,FALSE,959.025843178829,"re_s_2"
"950","167_168_1",40091,41031,6295.65668442554,6367.21001512365,"re_s_2",78.1187735042445,FALSE,691.910035358473,"s2_s_3"
"1349","167_168_1",40091,41031,7059.12005048212,7136.63084124671,"s2_s_3",78.1187735042445,FALSE,210.37669040443,"ic3_s_2"
"474","167_168_1",40091,41031,7347.00753165114,7427.07239565202,"ic3_s_2",78.1187735042445,FALSE,530.085913504792,"s25_s_2"
"1175","167_168_1",40091,41031,7957.15830915682,8037.64782995465,"s25_s_2",78.1187735042445,FALSE,821.472220527448,"s2_s_4"
"1407","167_168_1",40091,41031,8859.1200504821,8936.6308412467,"s2_s_4",78.1187735042445,FALSE,NA,NA
"187","168_169_1",41031,42201,1979.69265165037,2066.49671565029,"ice_s_1",151.875845516543,FALSE,658.492768773971,"re_s_1"
"809","168_169_1",41031,42201,2724.98948442426,2897.34192914883,"re_s_1",151.875845516543,FALSE,593.904521333345,"s2_s_1"
"1234","168_169_1",41031,42201,3491.24645048217,3678.707827163,"s2_s_1",151.875845516543,FALSE,100.984824484188,"ic3_s_1"
"331","168_169_1",41031,42201,3779.69265164719,3866.4967156471,"ic3_s_1",151.875845516543,FALSE,159.355109149025,"rjx_s"
"63","168_169_1",41031,42201,4025.85182479613,4115.98084879627,"rjx_s",151.875845516543,FALSE,274.700660360602,"s25_s_1"
"1105","168_169_1",41031,42201,4390.68150915687,4579.39077617009,"s25_s_1",151.875845516543,FALSE,711.855674312086,"s2_s_2"
"1292","168_169_1",41031,42201,5291.24645048217,5478.707827163,"s2_s_2",151.875845516543,FALSE,846.281657262585,"re_s_2"
"951","168_169_1",41031,42201,6324.98948442559,6497.34192914883,"re_s_2",151.875845516543,FALSE,593.904521333346,"s2_s_3"
"1350","168_169_1",41031,42201,7091.24645048217,7278.707827163,"s2_s_3",151.875845516543,FALSE,100.984824488544,"ic3_s_2"
"475","168_169_1",41031,42201,7379.69265165155,7466.49671565251,"ic3_s_2",151.875845516543,FALSE,524.184793504357,"s25_s_2"
"1176","168_169_1",41031,42201,7990.68150915687,8179.39077617009,"s25_s_2",151.875845516543,FALSE,711.855674312061,"s2_s_4"
"1408","168_169_1",41031,42201,8891.24645048215,9078.70782716299,"s2_s_4",151.875845516543,FALSE,NA,NA
"188","169_170_1",42201,43301,2011.36689165034,2103.56231565025,"ice_s_1",73.1625247673287,FALSE,770.437684349753,"re_s_1"
"810","169_170_1",42201,43301,2874,2933.85752783152,"re_s_1",73.1625247673287,FALSE,720.142472168481,"s2_s_1"
"1235","169_170_1",42201,43301,3654,3717.52613048214,"s2_s_1",73.1625247673287,FALSE,93.8407611650159,"ic3_s_1"
"332","169_170_1",42201,43301,3811.36689164715,3903.56231564706,"ic3_s_1",73.1625247673287,FALSE,155.317349149033,"rjx_s"
"64","169_170_1",42201,43301,4058.8796647961,4154.63044879673,"rjx_s",73.1625247673287,FALSE,399.369551203269,"s25_s_1"
"1106","169_170_1",42201,43301,4554,4619.89683180744,"s25_s_1",73.1625247673287,FALSE,834.103168192557,"s2_s_2"
"1293","169_170_1",42201,43301,5454,5517.52613048214,"s2_s_2",73.1625247673287,FALSE,956.473869517862,"re_s_2"
"952","169_170_1",42201,43301,6474,6533.85752783153,"re_s_2",73.1625247673287,FALSE,720.142472168473,"s2_s_3"
"1351","169_170_1",42201,43301,7254,7317.52613048214,"s2_s_3",73.1625247673287,FALSE,93.840761169803,"ic3_s_2"
"476","169_170_1",42201,43301,7411.36689165194,7503.56231565297,"ic3_s_2",73.1625247673287,FALSE,650.437684347026,"s25_s_2"
"1177","169_170_1",42201,43301,8154,8219.89683180744,"s25_s_2",73.1625247673287,FALSE,834.103168192558,"s2_s_4"
"1409","169_170_1",42201,43301,9054,9117.52613048211,"s2_s_4",73.1625247673287,FALSE,NA,NA
"189","170_171_1",43301,44391,2050.79121165029,2140.29095565021,"ice_s_1",97.3679647673978,FALSE,733.709044349792,"re_s_1"
"811","170_171_1",43301,44391,2874,2974.66712783159,"re_s_1",97.3679647673978,FALSE,679.332872168415,"s2_s_1"
"1236","170_171_1",43301,44391,3654,3753.62693048219,"s2_s_1",97.3679647673978,FALSE,97.1642811649149,"ic3_s_1"
"333","170_171_1",43301,44391,3850.79121164711,3940.29095564702,"ic3_s_1",97.3679647673978,FALSE,159.697829149162,"rjx_s"
"65","170_171_1",43301,44391,4099.98878479618,4192.92868879719,"rjx_s",97.3679647673978,FALSE,361.071311202811,"s25_s_1"
"1107","170_171_1",43301,44391,4554,4657.5672318075,"s25_s_1",97.3679647673978,FALSE,796.432768192496,"s2_s_2"
"1294","170_171_1",43301,44391,5454,5553.6269304822,"s2_s_2",97.3679647673978,FALSE,920.373069517804,"re_s_2"
"953","170_171_1",43301,44391,6474,6574.66712783159,"re_s_2",97.3679647673978,FALSE,679.332872168407,"s2_s_3"
"1352","170_171_1",43301,44391,7254,7353.6269304822,"s2_s_3",97.3679647673978,FALSE,97.1642811702341,"ic3_s_2"
"477","170_171_1",43301,44391,7450.79121165243,7540.29095565343,"ic3_s_2",97.3679647673978,FALSE,613.70904434657,"s25_s_2"
"1178","170_171_1",43301,44391,8154,8257.5672318075,"s25_s_2",97.3679647673978,FALSE,796.432768192497,"s2_s_4"
"1410","170_171_1",43301,44391,9054,9153.62693048217,"s2_s_4",97.3679647673978,FALSE,NA,NA
"190","171_172_1",44391,45491,2087.85681165025,2177.35655565017,"ice_s_1",90.0104880002396,FALSE,741.922412181343,"re_s_1"
"812","171_172_1",44391,45491,2919.27896783151,3015.85112783165,"re_s_1",90.0104880002396,FALSE,687.740122650476,"s2_s_1"
"1237","171_172_1",44391,45491,3703.59125048213,3790.05893048225,"s2_s_1",90.0104880002396,FALSE,97.7978811648159,"ic3_s_1"
"334","171_172_1",44391,45491,3887.85681164707,3977.35655564698,"ic3_s_1",90.0104880002396,FALSE,161.281829149665,"rjx_s"
"66","171_172_1",44391,45491,4138.63838479665,4231.57828879765,"rjx_s",90.0104880002396,FALSE,374.169103009783,"s25_s_1"
"1108","171_172_1",44391,45491,4605.74739180743,4695.58323180757,"s25_s_1",90.0104880002396,FALSE,808.008018674564,"s2_s_2"
"1295","171_172_1",44391,45491,5503.59125048213,5590.05893048226,"s2_s_2",90.0104880002396,FALSE,929.220037349263,"re_s_2"
"954","171_172_1",44391,45491,6519.27896783152,6615.85112783166,"re_s_2",90.0104880002396,FALSE,687.74012265047,"s2_s_3"
"1353","171_172_1",44391,45491,7303.59125048213,7390.05893048226,"s2_s_3",90.0104880002396,FALSE,97.7978811706353,"ic3_s_2"
"478","171_172_1",44391,45491,7487.85681165289,7577.35655565389,"ic3_s_2",90.0104880002396,FALSE,628.390836153544,"s25_s_2"
"1179","171_172_1",44391,45491,8205.74739180743,8295.58323180756,"s25_s_2",90.0104880002396,FALSE,808.00801867454,"s2_s_4"
"1411","171_172_1",44391,45491,9103.5912504821,9190.05893048223,"s2_s_4",90.0104880002396,FALSE,NA,NA
"191","172_173_1",45491,46591,2124.58545165021,2214.42215565013,"ice_s_1",90.3544080002406,FALSE,745.666412181449,"re_s_1"
"813","172_173_1",45491,46591,2960.08856783158,3057.03512783172,"re_s_1",90.3544080002406,FALSE,682.656922650468,"s2_s_1"
"1238","172_173_1",45491,46591,3739.69205048219,3826.49093048231,"s2_s_1",90.3544080002406,FALSE,98.0945211647172,"ic3_s_1"
"335","172_173_1",45491,46591,3924.58545164703,4014.42215564694,"ic3_s_1",90.3544080002406,FALSE,162.514469150164,"rjx_s"
"67","172_173_1",45491,46591,4176.93662479711,4270.22788879811,"rjx_s",90.3544080002406,FALSE,373.189903009381,"s25_s_1"
"1109","172_173_1",45491,46591,4643.4177918075,4733.59923180763,"s25_s_1",90.3544080002406,FALSE,806.092818674561,"s2_s_2"
"1296","172_173_1",45491,46591,5539.69205048219,5626.49093048231,"s2_s_2",90.3544080002406,FALSE,933.59763734927,"re_s_2"
"955","172_173_1",45491,46591,6560.08856783158,6657.03512783173,"re_s_2",90.3544080002406,FALSE,682.656922650462,"s2_s_3"
"1354","172_173_1",45491,46591,7339.69205048219,7426.49093048231,"s2_s_3",90.3544080002406,FALSE,98.0945211710323,"ic3_s_2"
"479","172_173_1",45491,46591,7524.58545165335,7614.42215565435,"ic3_s_2",90.3544080002406,FALSE,628.995636153145,"s25_s_2"
"1180","172_173_1",45491,46591,8243.41779180749,8333.59923180763,"s25_s_2",90.3544080002406,FALSE,806.092818674537,"s2_s_4"
"1412","172_173_1",45491,46591,9139.69205048216,9226.49093048229,"s2_s_4",90.3544080002406,FALSE,NA,NA
"192","173_174_1",46591,47601,2161.65105165017,2248.45511565009,"ice_s_1",87.2591280002315,FALSE,752.817452181552,"re_s_1"
"814","173_174_1",46591,47601,3001.27256783164,3094.84952783178,"re_s_1",87.2591280002315,FALSE,681.274522650466,"s2_s_1"
"1239","173_174_1",46591,47601,3776.12405048225,3859.94213048237,"s2_s_1",87.2591280002315,FALSE,101.708921164623,"ic3_s_1"
"336","173_174_1",46591,47601,3961.65105164699,4048.45511564691,"ic3_s_1",87.2591280002315,FALSE,167.131109150663,"rjx_s"
"68","173_174_1",46591,47601,4215.58622479757,4305.71524879854,"rjx_s",87.2591280002315,FALSE,375.718543009018,"s25_s_1"
"1110","173_174_1",46591,47601,4681.43379180756,4768.50483180768,"s25_s_1",87.2591280002315,FALSE,807.619218674564,"s2_s_2"
"1297","173_174_1",46591,47601,5576.12405048225,5659.94213048237,"s2_s_2",87.2591280002315,FALSE,941.330437349283,"re_s_2"
"956","173_174_1",46591,47601,6601.27256783165,6694.84952783179,"re_s_2",87.2591280002315,FALSE,681.274522650459,"s2_s_3"
"1355","173_174_1",46591,47601,7376.12405048225,7459.94213048237,"s2_s_3",87.2591280002315,FALSE,101.708921171438,"ic3_s_2"
"480","173_174_1",46591,47601,7561.65105165381,7648.45511565477,"ic3_s_2",87.2591280002315,FALSE,632.978676152784,"s25_s_2"
"1181","173_174_1",46591,47601,8281.43379180756,8368.50483180768,"s25_s_2",87.2591280002315,FALSE,807.619218674539,"s2_s_4"
"1413","173_174_1",46591,47601,9176.12405048222,9259.94213048234,"s2_s_4",87.2591280002315,FALSE,NA,NA
"193","174_175_1",47601,48651,2198.71665165013,2283.83591565005,"ice_s_1",85.5395280002265,FALSE,758.620652181657,"re_s_1"
"815","174_175_1",47601,48651,3042.45656783171,3134.16152783184,"re_s_1",85.5395280002265,FALSE,678.394522650461,"s2_s_1"
"1240","174_175_1",47601,48651,3812.5560504823,3894.71813048242,"s2_s_1",85.5395280002265,FALSE,103.998521164527,"ic3_s_1"
"337","174_175_1",47601,48651,3998.71665164695,4083.83591564687,"ic3_s_1",85.5395280002265,FALSE,170.399909151164,"rjx_s"
"69","174_175_1",47601,48651,4254.23582479803,4342.60804879898,"rjx_s",85.5395280002265,FALSE,376.841743008637,"s25_s_1"
"1111","174_175_1",47601,48651,4719.44979180762,4804.79283180774,"s25_s_1",85.5395280002265,FALSE,807.763218674564,"s2_s_2"
"1298","174_175_1",47601,48651,5612.55605048231,5694.71813048242,"s2_s_2",85.5395280002265,FALSE,947.738437349293,"re_s_2"
"957","174_175_1",47601,48651,6642.45656783172,6734.16152783185,"re_s_2",85.5395280002265,FALSE,678.394522650455,"s2_s_3"
"1356","174_175_1",47601,48651,7412.55605048231,7494.71813048242,"s2_s_3",85.5395280002265,FALSE,103.998521171842,"ic3_s_2"
"481","174_175_1",47601,48651,7598.71665165427,7683.83591565521,"ic3_s_2",85.5395280002265,FALSE,635.613876152406,"s25_s_2"
"1182","174_175_1",47601,48651,8319.44979180762,8404.79283180774,"s25_s_2",85.5395280002265,FALSE,807.76321867454,"s2_s_4"
"1414","174_175_1",47601,48651,9212.55605048228,9294.7181304824,"s2_s_4",85.5395280002265,FALSE,NA,NA
"194","175_176_1",48651,49691,2232.7496116501,2318.87975565001,"ice_s_1",86.5712880002519,FALSE,761.391212181756,"re_s_1"
"816","175_176_1",48651,49691,3080.27096783177,3173.09912783191,"re_s_1",86.5712880002519,FALSE,672.908122650452,"s2_s_1"
"1241","175_176_1",48651,49691,3846.00725048236,3929.16293048248,"s2_s_1",86.5712880002519,FALSE,103.586681164434,"ic3_s_1"
"338","175_176_1",48651,49691,4032.74961164691,4118.8797556471,"ic3_s_1",86.5712880002519,FALSE,170.843429151359,"rjx_s"
"70","175_176_1",48651,49691,4289.72318479846,4379.14948879942,"rjx_s",86.5712880002519,FALSE,375.205903008256,"s25_s_1"
"1112","175_176_1",48651,49691,4754.35539180768,4840.7352318078,"s25_s_1",86.5712880002519,FALSE,805.27201867456,"s2_s_2"
"1299","175_176_1",48651,49691,5646.00725048236,5729.16293048248,"s2_s_2",86.5712880002519,FALSE,951.108037349299,"re_s_2"
"958","175_176_1",48651,49691,6680.27096783178,6773.09912783191,"re_s_2",86.5712880002519,FALSE,672.908122650446,"s2_s_3"
"1357","175_176_1",48651,49691,7446.00725048236,7529.16293048248,"s2_s_3",86.5712880002519,FALSE,103.586681172209,"ic3_s_2"
"482","175_176_1",48651,49691,7632.74961165469,7718.87975565565,"ic3_s_2",86.5712880002519,FALSE,635.475636152028,"s25_s_2"
"1183","175_176_1",48651,49691,8354.35539180767,8440.7352318078,"s25_s_2",86.5712880002519,FALSE,805.272018674536,"s2_s_4"
"1415","175_176_1",48651,49691,9246.00725048233,9329.16293048245,"s2_s_4",86.5712880002519,FALSE,NA,NA
"195","176_177_1",49691,50791,2268.13041165006,2355.94535564997,"ice_s_1",88.2908880002986,FALSE,763.63761218186,"re_s_1"
"817","176_177_1",49691,50791,3119.58296783183,3214.28312783197,"re_s_1",88.2908880002986,FALSE,666.500122650442,"s2_s_1"
"1242","176_177_1",49691,50791,3880.78325048241,3965.59493048254,"s2_s_1",88.2908880002986,FALSE,102.535481164337,"ic3_s_1"
"339","176_177_1",49691,50791,4068.13041164687,4155.94535564756,"ic3_s_1",88.2908880002986,FALSE,170.67062915134,"rjx_s"
"71","176_177_1",49691,50791,4326.6159847989,4417.79908879988,"rjx_s",88.2908880002986,FALSE,372.844303007852,"s25_s_1"
"1113","176_177_1",49691,50791,4790.64339180773,4878.75123180786,"s25_s_1",88.2908880002986,FALSE,802.032018674555,"s2_s_2"
"1300","176_177_1",49691,50791,5680.78325048242,5765.59493048254,"s2_s_2",88.2908880002986,FALSE,953.988037349303,"re_s_2"
"959","176_177_1",49691,50791,6719.58296783184,6814.28312783198,"re_s_2",88.2908880002986,FALSE,666.500122650436,"s2_s_3"
"1358","176_177_1",49691,50791,7480.78325048242,7565.59493048254,"s2_s_3",88.2908880002986,FALSE,102.535481172589,"ic3_s_2"
"483","176_177_1",49691,50791,7668.13041165513,7755.94535565611,"ic3_s_2",88.2908880002986,FALSE,634.698036151626,"s25_s_2"
"1184","176_177_1",49691,50791,8390.64339180773,8478.75123180786,"s25_s_2",88.2908880002986,FALSE,802.03201867453,"s2_s_4"
"1416","176_177_1",49691,50791,9280.78325048239,9365.59493048251,"s2_s_4",88.2908880002986,FALSE,NA,NA
"196","177_178_1",50791,51851,2303.17425165002,2391.66311564994,"ice_s_1",88.978728000326,FALSE,766.857452181961,"re_s_1"
"818","177_178_1",50791,51851,3158.5205678319,3253.96952783204,"re_s_1",88.978728000326,FALSE,661.258522650433,"s2_s_1"
"1243","177_178_1",50791,51851,3915.22805048247,4000.70213048259,"s2_s_1",88.978728000326,FALSE,102.47212116442,"ic3_s_1"
"340","177_178_1",50791,51851,4103.17425164701,4191.663115648,"ic3_s_1",88.978728000326,FALSE,171.494309151334,"rjx_s"
"72","177_178_1",50791,51851,4363.15742479933,4455.04324880033,"rjx_s",88.978728000326,FALSE,371.542543007465,"s25_s_1"
"1114","177_178_1",50791,51851,4826.58579180779,4915.38483180792,"s25_s_1",88.978728000326,FALSE,799.843218674551,"s2_s_2"
"1301","177_178_1",50791,51851,5715.22805048247,5800.7021304826,"s2_s_2",88.978728000326,FALSE,957.81843734931,"re_s_2"
"960","177_178_1",50791,51851,6758.52056783191,6853.96952783205,"re_s_2",88.978728000326,FALSE,661.258522650427,"s2_s_3"
"1359","177_178_1",50791,51851,7515.22805048247,7600.7021304826,"s2_s_3",88.978728000326,FALSE,102.472121172967,"ic3_s_2"
"484","177_178_1",50791,51851,7703.17425165556,7791.66311565655,"ic3_s_2",88.978728000326,FALSE,634.922676151241,"s25_s_2"
"1185","177_178_1",50791,51851,8426.58579180779,8515.38483180792,"s25_s_2",88.978728000326,FALSE,799.843218674527,"s2_s_4"
"1417","177_178_1",50791,51851,9315.22805048245,9400.70213048257,"s2_s_4",88.978728000326,FALSE,NA,NA
"197","178_179_1",51851,52841,2340.23985164998,2425.0221556499,"ice_s_1",85.1956080003107,FALSE,774.682412182064,"re_s_1"
"819","178_179_1",51851,52841,3199.70456783196,3291.0351278321,"re_s_1",85.1956080003107,FALSE,660.624922650432,"s2_s_1"
"1244","178_179_1",51851,52841,3951.66005048253,4033.49093048265,"s2_s_1",85.1956080003107,FALSE,106.748921164827,"ic3_s_1"
"341","178_179_1",51851,52841,4140.23985164747,4225.02215564841,"ic3_s_1",85.1956080003107,FALSE,176.784869151383,"rjx_s"
"73","178_179_1",51851,52841,4401.8070247998,4489.82788880074,"rjx_s",85.1956080003107,FALSE,374.77390300711,"s25_s_1"
"1115","178_179_1",51851,52841,4864.60179180785,4949.59923180798,"s25_s_1",85.1956080003107,FALSE,802.060818674555,"s2_s_2"
"1302","178_179_1",51851,52841,5751.66005048253,5833.49093048265,"s2_s_2",85.1956080003107,FALSE,966.213637349323,"re_s_2"
"961","178_179_1",51851,52841,6799.70456783197,6891.0351278321,"re_s_2",85.1956080003107,FALSE,660.624922650426,"s2_s_3"
"1360","178_179_1",51851,52841,7551.66005048253,7633.49093048265,"s2_s_3",85.1956080003107,FALSE,106.748921173375,"ic3_s_2"
"485","178_179_1",51851,52841,7740.23985165602,7825.02215565696,"ic3_s_2",85.1956080003107,FALSE,639.579636150888,"s25_s_2"
"1186","178_179_1",51851,52841,8464.60179180785,8549.59923180798,"s25_s_2",85.1956080003107,FALSE,802.06081867453,"s2_s_4"
"1418","178_179_1",51851,52841,9351.66005048251,9433.49093048262,"s2_s_4",85.1956080003107,FALSE,NA,NA
"198","179_201_1",52841,53841,2375.95761164994,2458.71815564986,"ice_s_1",83.1320880003024,FALSE,780.672812182165,"re_s_1"
"820","179_201_1",52841,53841,3239.39096783203,3328.47512783216,"re_s_1",83.1320880003024,FALSE,658.292122650429,"s2_s_1"
"1245","179_201_1",52841,53841,3986.76725048259,4066.6109304827,"s2_s_1",83.1320880003024,FALSE,109.346681165217,"ic3_s_1"
"342","179_201_1",52841,53841,4175.95761164792,4258.71815564883,"ic3_s_1",83.1320880003024,FALSE,180.33302915141,"rjx_s"
"74","179_201_1",52841,53841,4439.05118480024,4524.96388880116,"rjx_s",83.1320880003024,FALSE,376.271503006748,"s25_s_1"
"1116","179_201_1",52841,53841,4901.23539180791,4984.15923180803,"s25_s_1",83.1320880003024,FALSE,802.608018674556,"s2_s_2"
"1303","179_201_1",52841,53841,5786.76725048259,5866.6109304827,"s2_s_2",83.1320880003024,FALSE,972.780037349334,"re_s_2"
"962","179_201_1",52841,53841,6839.39096783204,6928.47512783217,"re_s_2",83.1320880003024,FALSE,658.292122650422,"s2_s_3"
"1361","179_201_1",52841,53841,7586.76725048259,7666.6109304827,"s2_s_3",83.1320880003024,FALSE,109.346681173764,"ic3_s_2"
"486","179_201_1",52841,53841,7775.95761165647,7858.71815565738,"ic3_s_2",83.1320880003024,FALSE,642.517236150529,"s25_s_2"
"1187","179_201_1",52841,53841,8501.23539180791,8584.15923180803,"s25_s_2",83.1320880003024,FALSE,802.608018674531,"s2_s_4"
"1419","179_201_1",52841,53841,9386.76725048256,9466.61093048268,"s2_s_4",83.1320880003024,FALSE,NA,NA
"199","201_202_1",53841,54791,2409.31665164991,2501.60114218303,"ice_s_1",91.57685050106,FALSE,774.855425649061,"re_s_1"
"821","201_202_1",53841,54791,3276.45656783209,3376.21906677905,"re_s_1",91.57685050106,FALSE,643.336983703584,"s2_s_1"
"1246","201_202_1",53841,54791,4019.55605048264,4106.21392072275,"s2_s_1",91.57685050106,FALSE,103.102730925585,"ic3_s_1"
"343","201_202_1",53841,54791,4209.31665164833,4301.60114218206,"ic3_s_1",91.57685050106,FALSE,172.234682618603,"rjx_s"
"75","201_202_1",53841,54791,4473.83582480066,4569.6794815965,"rjx_s",91.57685050106,FALSE,365.770310211471,"s25_s_1"
"1117","201_202_1",53841,54791,4935.44979180797,5025.48409118894,"s25_s_1",91.57685050106,FALSE,794.071959293698,"s2_s_2"
"1304","201_202_1",53841,54791,5819.55605048264,5906.21392072273,"s2_s_2",91.57685050106,FALSE,970.242647109363,"re_s_2"
"963","201_202_1",53841,54791,6876.4565678321,6976.21906677908,"re_s_2",91.57685050106,FALSE,643.336983703557,"s2_s_3"
"1362","201_202_1",53841,54791,7619.55605048264,7706.21392072273,"s2_s_3",91.57685050106,FALSE,103.102730934148,"ic3_s_2"
"487","201_202_1",53841,54791,7809.31665165688,7901.60114219061,"ic3_s_2",91.57685050106,FALSE,633.848649617361,"s25_s_2"
"1188","201_202_1",53841,54791,8535.44979180797,8625.48409118895,"s25_s_2",91.57685050106,FALSE,794.071959293666,"s2_s_4"
"1420","201_202_1",53841,54791,9419.55605048262,9506.21392072272,"s2_s_4",91.57685050106,FALSE,NA,NA
"200","202_203_1",54791,55051,2443.01265164987,2517.24571361156,"ice_s_1",75.818303582147,FALSE,796.650854220592,"re_s_1"
"822","202_203_1",54791,55051,3313.89656783215,3405.2980667791,"re_s_1",75.818303582147,FALSE,647.377983703591,"s2_s_1"
"1247","202_203_1",54791,55051,4052.67605048269,4121.59106358002,"s2_s_1",75.818303582147,FALSE,121.421588068734,"ic3_s_1"
"344","202_203_1",54791,55051,4243.01265164875,4317.24571361082,"ic3_s_1",75.818303582147,FALSE,191.726111190258,"rjx_s"
"76","202_203_1",54791,55051,4508.97182480108,4585.99262445377,"rjx_s",75.818303582147,FALSE,384.017167354256,"s25_s_1"
"1118","202_203_1",54791,55049,4970.00979180802,5045.82809539017,"s25_s_1",75.818303582147,TRUE,806.847955092524,"s2_s_2"
"1305","202_203_1",54791,55051,5852.67605048269,5921.59106358,"s2_s_2",75.818303582147,FALSE,992.305504252155,"re_s_2"
"964","202_203_1",54791,55051,6913.89656783216,7005.29806677913,"re_s_2",75.818303582147,FALSE,647.377983703564,"s2_s_3"
"1363","202_203_1",54791,55051,7652.67605048269,7721.59106358,"s2_s_3",75.818303582147,FALSE,121.421588077297,"ic3_s_2"
